"","class","rank","dataSetID","dataSetName","inGroups","pValue","Bonferroni","FDR","nCommonGenes","fracOfEffectiveClassSize","expectedFracOfEffectiveClassSize","enrichmentRatio","classSize","effectiveClassSize","fracOfEffectiveSetSize","effectiveSetSize","shortDataSetName","overlapGenes"
"21","blue",11,"Lake 2018 Ex4","Lake 2018 Ex4","Cell Types",1.45245412063354e-15,8.83092105345191e-13,4.20520050164377e-14,91,0.0631505898681471,0.0282578529077835,2.2347978834143,2189,1441,0.40625,224,"Lake 2018 Ex4","ADAM23,AMPH,APBA2,ARPP21,BCL11A,BEX1,BEX2,C16orf45,CA11,CABP1,CAMK2A,CAMKV,CDH10,CHGA,CHN1,CHSY3,CNKSR2,CREG2,CSRNP3,CTNNA2,CTNNB1,DCC,DCLK1,ELAVL4,EPHA4,EPHA5,EPHB6,FOXP2,GABBR2,GABRB3,GABRG2,GAP43,GRIN1,HECW1,SCHIP1,KALRN,KCNB1,KCNQ3,KCNQ5,KCNT1,KIAA1549L,KIF5C,KIFC2,KLC1,LINGO1,LMO4,MICAL2,NELL2,NRGN,OPCML,OSBPL6,PARM1,PCDH11X,PDE10A,PDP1,PNMA2,PTPN5,PTPRT,RALYL,RARB,RGS7,RIMS3,RORB,RUNDC3A,SATB2,SCN3A,SEMA6D,SEPT8,SH3GL2,SLC12A5,SLC44A5,SLIT1,SNAP25,SNCA,SORCS1,SPARCL1,SSBP3,STMN1,STOX2,SV2B,SYN2,TAGLN3,THY1,TMSB10,TSC22D1,TSHZ2,TSHZ3,TUBA1B,UBE2E3,UCHL1,UNC5D"
"22","blue",12,"Nowakowski 2017 Early Born Deep Layer/subplate Excitatory Neuron V1","Nowakowski 2017 Early Born Deep Layer/subplate Excitatory Neuron V1","Cell Types",2.24567836452e-15,1.36537244562816e-12,6.20623838921892e-14,331,0.22970159611381,0.158445818090072,1.44971700031383,2189,1441,0.263535031847134,1256,"Nowakowski 2017 Early Born Deep Layer/subplate Excitatory Neuron V1","ACOT7,ACTR3B,ADAM19,ADAM23,ADCY1,ADCYAP1R1,ADD1,ADD2,AGAP1,AIMP1,AKAP12,AKAP6,AMOTL2,AMPH,ANK3,ANKRD13B,ANP32A,ANXA5,AP3B2,APBA2,ARHGAP21,ARPP21,ATAT1,ATP1A3,ATP2B4,AUTS2,AXL,B3GALT2,B3GAT1,BCAT1,BCL11A,BCL11B,BCL7A,BEX1,BEX2,BRD8,BUB3,C16orf45,CACNA1B,CACNA1E,CAMKV,CBLB,CCDC28B,CCDC88C,CDH6,CELF3,CELF5,CENPV,CEP78,CETN3,CHGB,CHL1,CHMP2A,CIRBP,CKAP4,CKS2,CLSTN2,CNKSR2,CNR1,COL11A1,COPS8,CPE,CRYM,CSRNP3,CTNNA2,CTNNB1,CTNND2,DAB1,DACT1,DAP3,DCBLD2,DCC,DCTN3,DCX,DDAH1,DDOST,DENND5B,DISP2,DKK3,DLX2,DNM1,DNM3,DPP10,DPY19L2,DROSHA,DSCAML1,EID1,EIF3E,EIF3I,EIF3L,ELAVL4,EPHA3,EPHA4,EPHA5,EPHA7,EPHB1,ERC2,FABP7,FAM124A,FAM155A,FAM49A,FAT4,FBXO45,FEZF2,FGF12,FGF13,FKBP1A,FRMD3,FSTL5,FXYD6,GABBR2,GABRA3,GABRB3,GABRG2,GAD1,GAP43,GDAP1L1,GDPD1,GNAO1,GNB4,GRIA2,GRIA3,GRIK2,GRIK3,GRIP1,GRM3,GRM5,GSTM2,H1F0,H2AFZ,HAT1,HECW1,HES6,HUNK,IGDCC4,IGSF21,IGSF3,INA,IRGQ,ISLR2,ITSN1,JPH4,KARS,KBTBD11,KCNMB4,KCNQ3,KCTD15,KIAA0895L,SHISAL1,KIF5A,KLC1,PHOSPHO2-KLHL23,L1CAM,LCMT1,LHX2,LINGO1,LMO3,LONRF2,LRRC7,LRRTM4,LSAMP,LZTS1,MAGEH1,MAGI1,MAPT,MASP1,MCM7,MCTS1,MDK,MED10,MEX3A,MMP16,MN1,MOB3B,MPPED1,MPZL1,MRPS27,MSRA,MTCH2,MYCN,MYT1L,NAP1L1,NAV1,NCAM1,NDN,NECAB1,NELL2,NEO1,NEUROD2,NEUROD6,NFIA,NFIB,NFIX,NHLH2,NHSL1,NIT2,NKAIN1,NLGN1,NLGN2,NME1,NOVA2,NR4A3,NRCAM,NRXN2,NRXN3,NTM,NTRK3,NUDT3,OPCML,OSBPL10,OSBPL6,PAK3,PALLD,PARP6,PAX6,PBX1,PCDH17,PCDH9,PCGF3,PDE10A,PFDN4,PFDN5,PHACTR1,PHYHIPL,PKIA,PLEKHA5,PLXNA1,POU3F2,POU3F3,PPP2R2B,PRDM8,PRICKLE2,PRKAR2B,PRRT2,PSMA5,PSMB5,PTN,PTPRZ1,RAB6A,RALYL,RBFOX1,RFTN2,RGS17,RGS6,RGS7,RORB,RPL32,RPL37A,RPL38,RPS15A,RUSC1,RWDD1,RYR2,RYR3,SACS,SATB1,SBK1,SCG3,SCN3A,SEC61A2,SEL1L3,SEPT3,SERBP1,SEZ6,SF3B5,SFXN3,SH3GL2,SH3GL3,SLC1A3,SLC6A15,SLIT1,SLITRK1,SLITRK2,SMAD5,SNAP25,SNCA,SORCS1,SOX11,SOX2,SOX6,SPCS3,SPHKAP,SPOCK1,SRCIN1,SREBF2,SRPK1,SRRM4,SSBP3,ST18,ST7,ST8SIA1,STMN2,STOX2,STX12,SYT16,SYT4,TBR1,TDG,THRA,THY1,TIAM2,TMEM150C,TMEM178A,TMEM59L,TMOD2,TNIK,TOMM22,TOX3,TP53I11,TRAPPC4,TRIB2,TRIM16L,TRIM16,TSC22D1,TSHZ3,TSPAN18,TUBA1B,TXN,UBE2QL1,UCHL1,UNC5D,UNC79,VAMP2,VASH2,VCAN,WASF1,WDR13,ZFPM2,ZNF428,ZNF462,ZNF704"
"23","blue",13,"Lake 2018 Ex5a","Lake 2018 Ex5a","Cell Types",4.46399811088315e-15,2.71411085141696e-12,1.18004819626824e-13,109,0.0756419153365718,0.0370884319414659,2.03950157439798,2189,1441,0.370748299319728,294,"Lake 2018 Ex5a","ADD2,ARPP19,ARPP21,ATCAY,ATXN7L3B,BAALC,BCL11A,BEX1,BEX2,BEX4,C16orf45,CABP1,CACNA1C,CAMK2A,CAMKV,CDH10,CHGA,CHN1,CHSY3,CLSTN2,CNTN3,COL11A1,CPLX2,DCLK1,DIRAS2,DKK3,DNM1,DPP10,EID1,ELAVL2,ELAVL4,EPHA3,EPHA4,EPHA5,EPHB6,ERC2,FAM49A,FOXP2,GABRG2,GAP43,GRIN1,HECW1,SCHIP1,KALRN,KCNA2,KCNB1,KCNC2,KCNH7,KCNQ3,KCNQ5,KIAA1549L,KIF5A,KIF5C,KLC1,LINGO1,LMO4,MDGA2,MGST3,MICAL2,MOAP1,NELL2,NGEF,NKAIN2,NRCAM,NRGN,NUDT3,PAK3,PCDH10,PCDH11Y,PDE1C,PDP1,PHACTR1,PNMA2,PTPN5,PTPRT,RALYL,RANGAP1,RGS6,RIMS3,RORB,RPH3A,RYR2,SATB2,SCN3A,SEPT8,SH3GL2,SLIT1,SNAP25,SNCA,SORCS1,SPARCL1,SSBP3,ST6GALNAC5,ST8SIA1,STMN1,STMN2,STMN3,SV2B,SYN2,SYT11,SYT4,SYT7,TAGLN3,THY1,TMSB10,TSC22D1,TUBA1B,UCHL1,YWHAE"
"24","blue",14,"Lake 2018 Ex6a","Lake 2018 Ex6a","Cell Types",8.21862660522377e-15,4.99692497597605e-12,2.08205207332336e-13,75,0.0520471894517696,0.0218241453261007,2.38484433979293,2189,1441,0.433526011560694,173,"Lake 2018 Ex6a","ADCY2,ALCAM,ARPP21,ASTN2,BCL11A,BCL11B,BMPER,CACNA1B,CHL1,CHN1,CHSY3,CLSTN2,COL11A1,CRYM,DAB1,DCC,DCLK1,DIP2A,DIRAS2,DLC1,DPP10,ELAVL4,EPHA5,ERC2,FAM49A,FMN2,FOXP2,GALNT14,GRIN3A,GRIP1,GRM3,GRM5,KCNH7,KCNIP1,KCNQ3,LRP1B,LRRC4C,LRRC7,LRRTM3,LUZP2,MACROD2,MDGA2,MEIS2,MYO5A,MYT1L,NELL2,NKAIN2,NLGN1,OPCML,PAK3,PCDH11Y,PCDH17,PHACTR1,PLEKHA5,PTPRN2,PTPRT,RPH3A,RYR2,SCN3B,SCN8A,SEMA5B,SETBP1,SH3RF3,SHISA9,SLC44A5,SNCA,SORCS2,SPOCK1,ST6GALNAC5,SUSD4,SV2B,TSHZ2,TUBA1B,UCHL1,ZNF704"
"25","blue",15,"Nowakowski 2017 dividing MGE Progenitors","Nowakowski 2017 dividing MGE Progenitors","Cell Types",2.22049643447356e-14,1.35006183215992e-11,5.40024732863969e-13,262,0.181818181818182,0.120222025987133,1.51235333396928,2189,1441,0.27492130115425,953,"Nowakowski 2017 dividing MGE Progenitors","ADD2,ADK,AK4,AKAP12,AKAP6,ANAPC11,ANK3,AP2B1,APRT,ARHGAP21,ARPP21,ASCL1,ASXL3,ATAD5,ATAT1,ATCAY,B3GALT1,BCL11A,BCL11B,BEX2,BLCAP,BRD8,BUB3,BZW2,CACNA1E,CBLB,CDC23,CDC6,CDCA7L,CDK5RAP2,CDON,CENPC,CENPK,CENPL,CENPM,CENPW,CFDP1,CHL1,CKS2,CNR1,COL9A1,CPE,CSNK2B,CSRNP3,CTNNBL1,DCHS1,DCLK1,DCX,DHFR,DLX1,DLX2,DNAJC9,DNMT1,DUT,EDF1,EPHA3,EPHA5,EXO1,EXOSC9,FABP7,FAM49A,FBXO5,FGF12,FRMD5,GAD2,GINS2,GMNN,GNAO1,GPSM2,GRIA1,GRIA2,GRIK3,H1FX,H2AFV,H2AFX,H2AFY,H2AFZ,HAT1,HAUS1,HCN3,HES6,HFM1,HIRIP3,HMGB3,HNRNPR,HUNK,IGF2BP1,IGSF3,ILF2,INA,IPO9,IRGQ,KALRN,KCNQ3,KIAA1958,KIF5A,KIF5C,KLC1,LDHA,LIG1,LMNB2,LMO1,LRRC7,LSM3,LSM5,MAD2L1,MAGI1,MAP3K13,MAPT,MCM4,MCM6,MCM7,MCM8,MDK,MEA1,MLLT11,MLLT3,MND1,MOB3B,MPPED1,MSRA,MYBL1,MYBL2,MYT1L,NAP1L1,NAP1L4,NAV1,NCAM1,NCS1,NELL2,NEUROD2,NEUROD6,NFIB,NFIX,NHSL1,NNAT,NONO,NRCAM,NRXN1,NRXN3,NTM,NTRK3,NUCKS1,NUDT21,NUP43,OLA1,ORC6,PA2G4,PAX6,PCDH17,PCDH9,PDLIM3,PGAP1,PHACTR1,PHACTR3,PHGDH,PLP2,POLH,PPFIA2,PPIE,PPP2R2B,PRDX2,PRIM1,PRIM2,PSIP1,PSMB2,PSMB6,PTGFRN,PTN,PTPRS,PTPRZ1,RAB13,RAB30,RAD18,RAD51C,RAD54B,RBFOX1,RBFOX2,RBMX,RFC2,RFC3,RFC4,RFC5,RHOBTB3,RIMS2,RNASEH2A,RNASEH2C,ROBO1,ROBO2,RPA2,RPA3,RPL37A,RPS15A,RRM1,RUFY3,SACS,SAE1,SATB2,SBK1,SCN3A,SCN3B,SCRN1,SDC3,SEL1L3,SEMA5A,SEMA6D,SEPT11,SEPT3,SETBP1,SGIP1,SHMT2,SIVA1,SKP2,SLC1A3,SLC44A5,SMARCC2,SOX11,SOX2,SPC24,SRGAP3,SRRM4,SRSF1,SSBP3,SSRP1,ST7,ST8SIA1,STMN1,STMN2,STMN4,SYT11,SYT4,TAGLN3,TBR1,THOC3,TIAM2,TMEM97,TMOD2,TMPO,TMSB10,TNIK,TOMM5,TOX3,TRIB2,TSC22D1,TSN,TTC3,TTC39C,TUBA1A,TUBA1B,TUBB,TUBB2B,TUBG1,UBR7,UCHL1,UNC5D,UNC79,XRCC2,YBX1,YEATS4,ZNF462,ZNF704,ZWINT"
"26","blue",16,"Lake 2018 Ex1","Lake 2018 Ex1","Cell Types",2.46020649088537e-14,1.4958055464583e-11,5.75309825560886e-13,88,0.0610687022900763,0.0280055506496783,2.18059280654701,2189,1441,0.396396396396396,222,"Lake 2018 Ex1","ADCY1,AK5,ARPP19,ARPP21,BCL11A,CABP1,CACNA1B,CACNA1C,CACNA1E,CAMK2A,CAMKV,CELF5,CHL1,CHN1,CHRM3,CHSY3,CNKSR2,CNTN3,CNTNAP5,CREG2,CSMD1,DAB1,DCLK1,DCLK2,DGKB,EPHA4,GABBR2,GABRA2,GABRB3,GRIA2,GRIA3,GRIA4,GRIN1,GRM5,HECW1,SCHIP1,KALRN,KCNB1,KCNQ5,KCNT1,KIAA1549L,KIFC2,KIRREL3,KSR2,LMO3,LMO4,LONRF2,LRRC7,LRRC8B,LRRTM3,LRRTM4,MEIS2,NDST3,NECAB1,NELL2,NGEF,NRGN,NTRK3,PAK3,PHACTR1,PLEKHA5,PPFIA2,PRKAR2B,PTPRN2,RBFOX1,RGS6,RGS7,RUNDC3A,SATB2,SCN3B,SHC3,SHISA9,SLC2A13,SORCS1,ST6GALNAC5,ST8SIA3,STXBP5L,SUGP2,SUSD4,SV2B,SYBU,SYN3,THY1,TMEM132B,TMEM59L,TRIM9,TSC22D1,WASF1"
"27","blue",17,"Lake 2018 In4b","Lake 2018 In4b","Cell Types",1.25684447985276e-13,7.64161443750479e-11,2.83022756944622e-12,86,0.0596807772380291,0.0277532483915731,2.15040691439026,2189,1441,0.390909090909091,220,"Lake 2018 In4b","ADAMTSL3,ADK,AMPH,ASTN1,ASTN2,BCL11B,BEX1,BEX2,CACNA1B,CAMKV,CHSY3,CXCL14,DAB1,DGKB,DKK3,DPP6,DSCAML1,EFR3B,EGFR,EPHA3,EPHA5,EXT1,FAM49A,FBXL7,FGF13,FGF14,FSTL5,GABBR2,GABRB2,GAD1,GAD2,GNG4,GRIA1,GRIA2,GRIA4,GRIK1,GRIK2,GRIN1,GRIN3A,GRIP1,GRM5,IGSF11,KCNC2,KCNIP1,KCNQ3,KIAA1211,KIRREL3,KLC1,LONRF2,LRRC7,LRRC8B,LRRTM3,LSAMP,LUZP2,MACROD2,MPPED1,NFIB,NRIP3,NXPH1,OSBPL6,PAK3,PHYHIPL,PNMA2,PRICKLE2,PRKAR2B,PTPRT,RAB3C,RBMS3,RGS7,RPH3A,SEMA6D,SH3GL3,SH3RF3,SHISA9,SLC12A5,SLC2A13,SPHKAP,SPOCK1,SPOCK2,SUSD4,SYN2,TMEM132B,TOX2,UCHL1,UNC5C,UNC5D"
"28","blue",18,"Lake 2018 Ex3a","Lake 2018 Ex3a","Cell Types",1.90335638746186e-13,1.15724068357681e-10,4.13300244134575e-12,79,0.054823039555864,0.0247256212943106,2.21725629877211,2189,1441,0.403061224489796,196,"Lake 2018 Ex3a","ADAM23,ARPP21,CABP1,CACNA1B,CACNA1C,CAMK2A,CHL1,CHN1,CHRM3,CHSY3,CNKSR2,CNTN3,CNTNAP5,CSMD1,DCC,DCLK1,DGKB,ELAVL4,EPHA4,ERC2,FAM155A,FGF12,FMN2,GABRB3,GAP43,GRIA2,GRIA3,GRM5,HECW1,SCHIP1,KALRN,KCNB1,KCNH7,KCNQ3,KCNQ5,LMO4,LRRC7,LRRTM3,LRRTM4,MICAL2,MLLT3,MYT1L,NECAB1,NELL2,NGEF,NRGN,OPCML,OSBPL6,PAK3,PCDH11X,PDE10A,PHACTR1,PLEKHA5,PPFIA2,PRKAR2B,PTPRN2,PTPRT,RBFOX1,RGS6,RGS7,RIMS2,RORB,RYR2,SATB2,SCN3A,SCN8A,SEMA6D,SLC2A13,SLC44A5,SORCS1,ST6GALNAC5,STXBP5L,SV2B,SYBU,SYN3,TMEM132B,UNC5D,UNC79,WASF1"
"29","blue",19,"Nowakowski 2017 Ventricular Radial Glia","Nowakowski 2017 Ventricular Radial Glia","Cell Types",2.33843094907941e-13,1.42176601704028e-10,4.90264143806994e-12,206,0.142956280360861,0.0904503595307178,1.58049432973576,2189,1441,0.287308228730823,717,"Nowakowski 2017 Ventricular Radial Glia","ADD2,AIF1L,AKAP12,ANK3,ANKRD13B,ANXA2,ANXA5,ARPP21,ASXL3,ATAT1,ATCAY,ATP2B4,AUTS2,AXL,BCAN,BCL11A,BCL11B,BEX1,BRD3,BZW2,CACNA1E,CAPRIN2,CARHSP1,CBLB,CD24,CDCA7L,CDO1,CDON,CHMP2A,COL11A1,COL4A5,COL4A6,CPE,CRMP1,CSRNP3,CTNNA2,CTNNB1,CYR61,DACH1,DAG1,DCLK2,DCX,DDAH1,DIO2,DKK3,DLX2,DNM3,DOK5,DPYSL3,EEF1D,ELAVL2,ELAVL4,EMX2,EPHA3,EPHA4,FABP7,FAM84A,FBN2,FDFT1,FGF12,FGF13,FGFBP3,FHOD3,FUT9,FZD3,GABRB3,GAD1,GAP43,GFAP,GLI3,GPAM,GPM6B,GPX3,GRIA1,GRIA2,GRIA3,HDAC2,HES6,HMGCR,IDI1,IGDCC4,IGSF3,ILF2,INA,KALRN,KCNN3,KCNQ3,KDM1A,KIAA1549,KIF5A,KLC1,LANCL1,LHX2,LIPG,LRIG1,LRP4,LRRC7,LTBP1,MAGI1,MAPT,MEGF10,MEIS2,MEX3A,MGST3,MLC1,MLLT11,MLLT3,MN1,MOB3B,MPPED1,MPPED2,MSRA,MYO5A,MYT1L,NCAM2,NCS1,NELL2,NETO2,NEUROD2,NEUROD6,NFIA,NFIB,NHSL1,NPAS3,NRXN3,NTRK3,PALLD,PAX6,PDLIM3,PDP1,PHACTR1,PHACTR3,PHLPP1,PHYHIPL,POU3F2,PRKD1,PSAT1,PTGFRN,PTN,PTPRS,PTPRZ1,RBFOX1,RBFOX2,RFTN2,RFX4,RHOJ,RNF165,ROBO1,RPL37A,RPL38,SATB2,SBK1,SCG3,SCHIP1,SCN3A,SCN3B,SCRN1,SEL1L3,SEMA5A,SEMA5B,SEMA6D,SEPT11,SEPT3,SESTD1,SEZ6,SHC3,SLC1A3,SLITRK2,SMAD5,SNAP25,SOX11,SOX12,SOX2,SPRY2,SQLE,SRGAP1,SRGAP3,SRRM4,ST8SIA2,STMN1,STMN2,STOX1,SYT11,SYT4,TAGLN3,TBR1,TMEM132B,TMSB10,TNC,TNIK,TOP2B,TRIB2,TRIM9,TSPAN5,TSPAN6,TTC3,TTYH1,TUBA1A,TUBB,UNC5D,UNC79,VCAN,VCL,VEPH1,VEZT,ZNF704"
"30","blue",20,"Lake 2018 OPC","Lake 2018 OPC","Cell Types",5.72659550374589e-13,3.4817700662775e-10,1.12315163428307e-11,50,0.0346981263011797,0.0127412640343131,2.72328759593517,2189,1441,0.495049504950495,101,"Lake 2018 OPC","AGAP1,ALCAM,ASTN2,BCAN,CDH20,CHL1,COL11A1,COL9A1,CSMD1,DCC,DPP6,DSCAML1,FGF12,GALNT13,GRID2,GRIK1,HIP1,KCND2,KIF26B,LRP1B,LRRC4C,LRRTM4,LSAMP,LUZP2,MDGA2,MEGF11,MMP16,NAV1,NCAM1,NCAM2,NFIA,NLGN1,NPAS3,NRCAM,NRXN1,NTM,NXPH1,OLIG1,OPCML,PCDH15,PHLPP1,PTPRZ1,SEMA5A,SHISA9,SMOC1,SOX6,TMEM132C,TNK2,VCAN,ZNF462"
"31","blue",21,"Lake 2018 Ex3b","Lake 2018 Ex3b","Cell Types",1.47039570230351e-12,8.94000587000532e-10,2.79375183437666e-11,119,0.0825815405968078,0.04503595307178,1.83368031459635,2189,1441,0.333333333333333,357,"Lake 2018 Ex3b","ACSL3,ADAM23,ARPP19,ARPP21,ATXN7L3B,BEX1,BEX2,BEX4,C16orf45,CA11,CABP1,CADM3,CAMK2A,CAMKV,CAMTA1,CHGA,CHL1,CHN1,CNKSR2,CNTNAP5,CPLX1,CREG2,CSMD1,CSRNP3,CTNNB1,DCC,DCLK1,DKK3,DNM1,EID1,ELAVL4,EPHA4,ERC2,FBXL16,FHL1,FZD3,GABBR2,GABRB2,GABRG2,GAP43,GRIN1,HECW1,INA,SCHIP1,KALRN,KCNA2,KCNAB2,KCNB1,KIAA1549L,KIF5A,KIF5C,KIFC2,KLC1,LIN7A,LINGO1,LMO4,LPCAT4,LRRC4C,MICAL2,MOAP1,MPRIP,MTPN,NAP1L1,NECAB1,NELL2,NFIX,NGEF,NR2F1,NRGN,NUDT3,PARM1,PDP1,PHACTR1,PNMA2,PPP2R1A,PRKAR2B,PRMT8,PTPN5,PTPRN,PTPRT,RANGAP1,RGS7,RIMS3,RORB,RPH3A,RUNDC3A,SATB2,SCN8A,SEPT8,SH3GL2,SLC12A5,SLC2A13,SLC44A5,SNAP25,SORCS1,SPARCL1,SPOCK2,ST8SIA3,STMN1,STMN2,STMN3,STMN4,SUGP2,SYBU,SYT16,SYT4,SYT7,TAGLN3,THY1,TMOD2,TSC22D1,TTC39C,TUBA1A,TUBA1B,UBE2E3,UCHL1,UNC13A,UNC5D,VAV3"
"32","blue",22,"Lake 2018 In1b","Lake 2018 In1b","Cell Types",7.16663884269229e-12,4.35731641635691e-09,1.32039891404755e-10,70,0.0485773768216516,0.0220764475842059,2.20041637751561,2189,1441,0.4,175,"Lake 2018 In1b","ADCY2,BTBD11,CACNA1B,CACNA1E,CHL1,CHRM3,LOC101929970,CHSY3,CNR1,COL16A1,CXCL14,DAB1,DCC,DGKB,DKK3,DPP10,EGFR,ELAVL2,EPHA5,EXT1,FSTL5,GABBR2,GABRB2,GAD1,GAD2,GRIA1,GRIK1,GRIK2,GRIN1,GRIP1,KCNC2,KCNIP1,KCNQ3,KCNQ5,KLC1,LRRN3,LSAMP,LUZP2,MACROD2,MYT1L,NAP1L1,NCAM2,NETO2,NPAS3,PAK3,PCDH10,PDE1C,PHYHIPL,PLEKHA5,PNMA2,PRICKLE2,PTPRS,RAB3C,RBMS3,RERG,RIMS2,ROBO1,RPH3A,RPL37A,SCN3A,SEMA6D,SHISA9,SLC44A5,SORCS1,SRRM4,SUSD4,SYN3,SYNPR,WNK2,ZNF483"
"33","blue",23,"Lake 2018 Ex3d","Lake 2018 Ex3d","Cell Types",2.51437472538863e-11,1.52873983303629e-08,4.47292839495052e-10,86,0.0596807772380291,0.0301501198435726,1.97945406345547,2189,1441,0.359832635983264,239,"Lake 2018 Ex3d","ARPP21,AUTS2,BAALC,C16orf45,CABP1,CADM3,CDH20,CHGA,CNKSR2,CNTNAP5,CSMD1,CSRNP3,DCLK1,ELAVL4,EPHA4,EPHA5,ERC2,FGF12,FHOD3,FOXP2,FZD3,GABRB2,GABRG2,GRIK4,GRM5,HECW1,INA,SCHIP1,KALRN,KCNA2,KCNB1,KCNIP1,KCNMB4,KIF5C,LIN7A,LMO3,LMO4,LRRC28,LRRC4C,LRRC7,MAP3K13,MDGA2,MGST3,MICAL2,MYO5A,NAP1L1,NELL2,NLGN1,NRGN,OSBP2,PARM1,PBX1,PDE10A,PDE3A,PDP1,PRMT8,PTPRN2,PTPRT,RALYL,RBFOX2,RGS7,RIMS2,RNF157,RORB,RYR3,SATB2,SLC12A5,SLC2A13,SLC44A5,SMPD3,SNAP25,SORCS1,SPARCL1,SPOCK1,SPOCK2,SPON1,ST8SIA1,STMN1,STMN4,STOX2,SYT7,TAGLN3,TMOD2,TSC22D1,TTC39C,VAV3"
"34","blue",24,"Nowakowski 2017 MGE Radial Glia 1","Nowakowski 2017 MGE Radial Glia 1","Cell Types",3.09936180298111e-11,1.88441197621251e-08,5.23447771170142e-10,170,0.117973629424011,0.074429166141037,1.58504569566803,2189,1441,0.288135593220339,590,"Nowakowski 2017 MGE Radial Glia 1","ACOT7,ADD2,AHNAK,AIF1L,AK4,ANGPT1,ANK3,ANKRD13B,ANXA2,ANXA5,ARPP21,ASXL3,ATCAY,ATP2B4,AUTS2,AXL,BAG2,BCAN,BCL11A,BCL11B,BCL7A,BZW2,C2orf72,CD24,CDH2,CDO1,CHL1,COL9A1,CRMP1,CSNK2B,CSRNP3,CTNNA2,CYR61,DACH1,DCX,DDAH1,DGKB,DLX2,EFR3B,ELAVL2,ELAVL3,ELAVL4,EPHA3,EPHA4,EPHA5,EPHB1,FEM1B,FGFBP3,FSTL5,FXYD6,GABRB3,GAD1,GPM6B,GRIA1,GRIA2,GRIA3,H1F0,HDAC2,HES5,HES6,HIF3A,HMGB3,IGSF11,IGSF3,INA,KALRN,KCNH7,KCNN3,KCNQ3,KIF5C,KLC1,LDLRAD3,LIPG,LMO1,LRP2,LRRC7,LSAMP,LYPD1,MAPT,MEGF10,MLC1,MLLT11,MOB3B,MPPED1,MSRA,MYT1L,NAV1,NCAM2,NELL2,NEUROD2,NEUROD6,NFIB,NFIX,NNAT,NPAS3,NR4A3,NRXN1,NTN1,PAFAH1B3,PALLD,PAX6,PCDH17,PDLIM3,PDP1,PGAP1,PHACTR1,PHACTR3,PHGDH,POLR1C,PPP2R2B,PRKAR2B,PSPH,PTPDC1,PTPRS,PTPRZ1,RBFOX1,RBFOX2,RFTN2,RNF165,ROBO1,ROBO2,RORB,SATB2,SBK1,SC5D,SCG3,SCN3B,SEL1L3,SEMA5A,SEZ6,SFRP2,SLC1A3,SLC2A3,SLITRK2,SNAP25,SOX11,SOX2,SOX6,SPIN1,SPON1,SRPK1,SRRM4,ST8SIA2,STMN1,STMN2,SYT4,TAGLN3,TBR1,TCF7L1,TCP1,TEKT2,TIAM2,TMSB10,TNC,TOX3,TRAPPC4,TRIB2,TRIM9,TRIP6,TSPAN6,TTC3,TTC39C,TTYH1,TUBA1A,TUBB,TUBB2B,TXN,UNC5D,UNC79,VEPH1"
"35","blue",25,"Lake 2018 In4a","Lake 2018 In4a","Cell Types",5.78856769669113e-11,3.51944915958821e-08,9.2617083147058e-10,64,0.0444136016655101,0.0201841806484168,2.20041637751561,2189,1441,0.4,160,"Lake 2018 In4a","ALCAM,BCL11B,BTBD11,CACNA1B,CACNA1E,CAMKV,CHL1,CHRM3,CHSY3,CNR1,CSRNP3,CXCL14,DAB1,DGKB,DKK3,EGFR,ELAVL4,ERC2,EXT1,FGF12,FGF13,FGF14,FSTL5,GABBR2,GABRB2,GAD1,GAD2,GRIA1,GRIA2,GRIA4,GRIK1,GRIK2,GRIN3A,GRIP1,GRM5,KCNC2,KCNIP1,KIAA1211,LUZP2,MACROD2,MPPED1,NCAM2,NXPH1,PAK3,PCDH15,PCDH17,PHYHIPL,PNMA2,PTPRS,PTPRT,RAB3C,RBMS3,RELN,ROBO1,ROBO2,RPH3A,SEMA6D,SHC3,SHISA9,SYN3,TMEM132B,TOX3,UNC5D,ZNF483"
